Wiggle_Index,Date,Time,Genotype,Pesticide,Dose,Rep,Location
2.0537,02Mar21,15min,TB > NULL,Bendiocarb,50ppm,rep1,TopRight
48.7941,02Mar21,15min,TB > NULL,Bendiocarb,50ppm,rep2,TopRight
2.8493,02Mar21,15min,TB > NULL,Imidacloprid,40ppm,rep1,TopRight
6.8223,02Mar21,15min,TB > NULL,Imidacloprid,40ppm,rep2,TopRight
8.4135,02Mar21,15min,TB > NULL,Malathion,40ppm,rep1,TopRight
5.3671,02Mar21,15min,TB > NULL,Malathion,40ppm,rep2,TopRight
1.8423,02Mar21,30min,TB > Cyp6g1,Bendiocarb,50ppm,rep1,TopRight
2.3006,02Mar21,30min,TB > Cyp6g1,Bendiocarb,50ppm,rep2,TopRight
3.4513,02Mar21,30min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,TopRight
4.5687,02Mar21,30min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,TopRight
5.7068,02Mar21,30min,TB > Cyp6g1,Malathion,40ppm,rep1,TopRight
4.4535,02Mar21,30min,TB > Cyp6g1,Malathion,40ppm,rep2,TopRight
5.0607,02Mar21,30min,TB > NULL,Bendiocarb,50ppm,rep1,TopRight
2.1745,02Mar21,30min,TB > NULL,Bendiocarb,50ppm,rep2,TopRight
3.2214,02Mar21,30min,TB > NULL,Imidacloprid,40ppm,rep1,TopRight
4.9949,02Mar21,30min,TB > NULL,Imidacloprid,40ppm,rep2,TopRight
7.8682,02Mar21,30min,TB > NULL,Malathion,40ppm,rep1,TopRight
3.148,02Mar21,30min,TB > NULL,Malathion,40ppm,rep2,TopRight
2.4504,02Mar21,45min,TB > Cyp6g1,Bendiocarb,50ppm,rep1,TopRight
1.4793,02Mar21,45min,TB > Cyp6g1,Bendiocarb,50ppm,rep2,TopRight
3.3177,02Mar21,45min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,TopRight
2.8239,02Mar21,45min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,TopRight
4.8895,02Mar21,45min,TB > Cyp6g1,Malathion,40ppm,rep1,TopRight
4.2798,02Mar21,45min,TB > Cyp6g1,Malathion,40ppm,rep2,TopRight
1.2494,02Mar21,45min,TB > NULL,Bendiocarb,50ppm,rep1,TopRight
2.3537,02Mar21,45min,TB > NULL,Bendiocarb,50ppm,rep2,TopRight
4.0489,02Mar21,45min,TB > NULL,Imidacloprid,40ppm,rep1,TopRight
6.4203,02Mar21,45min,TB > NULL,Imidacloprid,40ppm,rep2,TopRight
3.2987,02Mar21,45min,TB > NULL,Malathion,40ppm,rep1,TopRight
3.1767,02Mar21,45min,TB > NULL,Malathion,40ppm,rep2,TopRight
15.0592,02Mar21,5min,TB > Cyp6g1,Bendiocarb,50ppm,rep1,TopRight
31.6118,02Mar21,5min,TB > Cyp6g1,Bendiocarb,50ppm,rep2,TopRight
31.7613,02Mar21,5min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,TopRight
29.0531,02Mar21,5min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,TopRight
30.3638,02Mar21,5min,TB > Cyp6g1,Malathion,40ppm,rep1,TopRight
47.8137,02Mar21,5min,TB > Cyp6g1,Malathion,40ppm,rep2,TopRight
11.3684,02Mar21,5min,TB > NULL,Bendiocarb,50ppm,rep1,TopRight
17.189,02Mar21,5min,TB > NULL,Bendiocarb,50ppm,rep2,TopRight
13.1969,02Mar21,5min,TB > NULL,Imidacloprid,40ppm,rep1,TopRight
34.863,02Mar21,5min,TB > NULL,Imidacloprid,40ppm,rep2,TopRight
24.7094,02Mar21,5min,TB > NULL,Malathion,40ppm,rep1,TopRight
15.4621,02Mar21,5min,TB > NULL,Malathion,40ppm,rep2,TopRight
2.6258,02Mar21,60min,TB > Cyp6g1,Bendiocarb,50ppm,rep1,TopRight
1.8173,02Mar21,60min,TB > Cyp6g1,Bendiocarb,50ppm,rep2,TopRight
3.2859,02Mar21,60min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,TopRight
3.3853,02Mar21,60min,TB > Cyp6g1,Malathion,40ppm,rep2,TopRight
2.9732,02Mar21,60min,TB > NULL,Bendiocarb,50ppm,rep1,TopRight
1.2111,02Mar21,60min,TB > NULL,Bendiocarb,50ppm,rep2,TopRight
3.9557,02Mar21,60min,TB > NULL,Imidacloprid,40ppm,rep1,TopRight
6.7791,02Mar21,60min,TB > NULL,Imidacloprid,40ppm,rep2,TopRight
6.9474,02Mar21,60min,TB > NULL,Malathion,40ppm,rep1,TopRight
3.3813,02Mar21,60min,TB > NULL,Malathion,40ppm,rep2,TopRight
2.3051,02Mar21,90min,TB > Cyp6g1,Bendiocarb,50ppm,rep1,TopRight
1.5631,02Mar21,90min,TB > Cyp6g1,Bendiocarb,50ppm,rep2,TopRight
4.5842,02Mar21,90min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,TopRight
2.9942,02Mar21,90min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,TopRight
2.6459,02Mar21,90min,TB > Cyp6g1,Malathion,40ppm,rep1,TopRight
2.2322,02Mar21,90min,TB > Cyp6g1,Malathion,40ppm,rep2,TopRight
2.7237,02Mar21,90min,TB > NULL,Bendiocarb,50ppm,rep1,TopRight
1.236,02Mar21,90min,TB > NULL,Bendiocarb,50ppm,rep2,TopRight
5.6097,02Mar21,90min,TB > NULL,Imidacloprid,40ppm,rep1,TopRight
4.6024,02Mar21,90min,TB > NULL,Imidacloprid,40ppm,rep2,TopRight
1.7907,02Mar21,90min,TB > NULL,Malathion,40ppm,rep1,TopRight
1.5919,02Mar21,90min,TB > NULL,Malathion,40ppm,rep2,TopRight
4.6015,04Mar21,0min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
5.8803,04Mar21,0min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
5.1119,04Mar21,0min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
3.7934,04Mar21,0min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
6.8571,04Mar21,0min,HR > Cyp6g1,Malathion,40ppm,rep1,LowLeft
5.2904,04Mar21,0min,HR > Cyp6g1,Malathion,40ppm,rep2,LowLeft
5.6739,04Mar21,0min,HR > NULL,Bendiocarb,40ppm,rep1,LowLeft
5.5325,04Mar21,0min,HR > NULL,Bendiocarb,40ppm,rep2,LowLeft
6.2252,04Mar21,0min,HR > NULL,Imidacloprid,40ppm,rep1,LowLeft
7.1973,04Mar21,0min,HR > NULL,Imidacloprid,40ppm,rep2,LowLeft
7.6775,04Mar21,0min,HR > NULL,Malathion,40ppm,rep1,LowLeft
5.1386,04Mar21,0min,HR > NULL,Malathion,40ppm,rep2,LowLeft
4.4786,04Mar21,0min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
2.4709,04Mar21,0min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
4.0652,04Mar21,0min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
3.6395,04Mar21,0min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
3.2219,04Mar21,0min,TB > Cyp6g1,Malathion,40ppm,rep1,LowLeft
2.8421,04Mar21,0min,TB > Cyp6g1,Malathion,40ppm,rep2,LowLeft
5.5044,04Mar21,0min,TB > NULL,Bendiocarb,40ppm,rep1,LowLeft
3.8639,04Mar21,0min,TB > NULL,Bendiocarb,40ppm,rep2,LowLeft
4.94,04Mar21,0min,TB > NULL,Imidacloprid,40ppm,rep1,LowLeft
3.9379,04Mar21,0min,TB > NULL,Imidacloprid,40ppm,rep2,LowLeft
4.7247,04Mar21,0min,TB > NULL,Malathion,40ppm,rep1,LowLeft
2.8189,04Mar21,0min,TB > NULL,Malathion,40ppm,rep2,LowLeft
3.9892,04Mar21,10min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
5.5591,04Mar21,10min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
2.569,04Mar21,10min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
1.6489,04Mar21,10min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
5.1234,04Mar21,10min,HR > Cyp6g1,Malathion,40ppm,rep1,LowLeft
6.3981,04Mar21,10min,HR > Cyp6g1,Malathion,40ppm,rep2,LowLeft
3.2643,04Mar21,10min,HR > NULL,Bendiocarb,40ppm,rep1,LowLeft
2.3515,04Mar21,10min,HR > NULL,Bendiocarb,40ppm,rep2,LowLeft
8.444,04Mar21,10min,HR > NULL,Imidacloprid,40ppm,rep1,LowLeft
5.1591,04Mar21,10min,HR > NULL,Imidacloprid,40ppm,rep2,LowLeft
4.0281,04Mar21,10min,HR > NULL,Malathion,40ppm,rep1,LowLeft
2.8974,04Mar21,10min,HR > NULL,Malathion,40ppm,rep2,LowLeft
3.3285,04Mar21,10min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
1.5708,04Mar21,10min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
5.1307,04Mar21,10min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
4.4051,04Mar21,10min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
4.4565,04Mar21,10min,TB > Cyp6g1,Malathion,40ppm,rep1,LowLeft
4.4193,04Mar21,10min,TB > Cyp6g1,Malathion,40ppm,rep2,LowLeft
2.6401,04Mar21,10min,TB > NULL,Bendiocarb,40ppm,rep1,LowLeft
2.1987,04Mar21,10min,TB > NULL,Bendiocarb,40ppm,rep2,LowLeft
3.3209,04Mar21,10min,TB > NULL,Imidacloprid,40ppm,rep1,LowLeft
4.1377,04Mar21,10min,TB > NULL,Imidacloprid,40ppm,rep2,LowLeft
5.4412,04Mar21,10min,TB > NULL,Malathion,40ppm,rep1,LowLeft
4.6165,04Mar21,10min,TB > NULL,Malathion,40ppm,rep2,LowLeft
1.2846,04Mar21,120min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
5.2113,04Mar21,120min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
4.3174,04Mar21,120min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
3.3594,04Mar21,120min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
0.5943,04Mar21,120min,HR > Cyp6g1,Malathion,40ppm,rep1,LowLeft
1.1882,04Mar21,120min,HR > Cyp6g1,Malathion,40ppm,rep2,LowLeft
3.0175,04Mar21,120min,HR > NULL,Bendiocarb,40ppm,rep1,LowLeft
1.1347,04Mar21,120min,HR > NULL,Bendiocarb,40ppm,rep2,LowLeft
1.8845,04Mar21,120min,HR > NULL,Imidacloprid,40ppm,rep1,LowLeft
2.4816,04Mar21,120min,HR > NULL,Imidacloprid,40ppm,rep2,LowLeft
2.3914,04Mar21,120min,HR > NULL,Malathion,40ppm,rep1,LowLeft
1.1534,04Mar21,120min,HR > NULL,Malathion,40ppm,rep2,LowLeft
1.2629,04Mar21,120min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
1.4406,04Mar21,120min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
1.2052,04Mar21,120min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
0.7474,04Mar21,120min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
1.6884,04Mar21,120min,TB > Cyp6g1,Malathion,40ppm,rep1,LowLeft
1.1126,04Mar21,120min,TB > Cyp6g1,Malathion,40ppm,rep2,LowLeft
1.5328,04Mar21,120min,TB > NULL,Bendiocarb,40ppm,rep1,LowLeft
0.9644,04Mar21,120min,TB > NULL,Bendiocarb,40ppm,rep2,LowLeft
0.6762,04Mar21,120min,TB > NULL,Imidacloprid,40ppm,rep1,LowLeft
2.161,04Mar21,120min,TB > NULL,Imidacloprid,40ppm,rep2,LowLeft
7.624,04Mar21,120min,TB > NULL,Malathion,40ppm,rep1,LowLeft
0.7805,04Mar21,120min,TB > NULL,Malathion,40ppm,rep2,LowLeft
3.1326,04Mar21,15min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
3.4908,04Mar21,15min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
1.4888,04Mar21,15min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
1.6576,04Mar21,15min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
6.4632,04Mar21,15min,HR > Cyp6g1,Malathion,40ppm,rep1,LowLeft
5.8471,04Mar21,15min,HR > Cyp6g1,Malathion,40ppm,rep2,LowLeft
3.9624,04Mar21,15min,HR > NULL,Bendiocarb,40ppm,rep1,LowLeft
3.8187,04Mar21,15min,HR > NULL,Bendiocarb,40ppm,rep2,LowLeft
2.684,04Mar21,15min,HR > NULL,Imidacloprid,40ppm,rep1,LowLeft
1.2372,04Mar21,15min,HR > NULL,Imidacloprid,40ppm,rep2,LowLeft
7.3234,04Mar21,15min,HR > NULL,Malathion,40ppm,rep1,LowLeft
5.279,04Mar21,15min,HR > NULL,Malathion,40ppm,rep2,LowLeft
2.385,04Mar21,15min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
2.0237,04Mar21,15min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
2.4764,04Mar21,15min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
2.741,04Mar21,15min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
4.3395,04Mar21,15min,TB > Cyp6g1,Malathion,40ppm,rep1,LowLeft
4.068,04Mar21,15min,TB > Cyp6g1,Malathion,40ppm,rep2,LowLeft
1.3004,04Mar21,15min,TB > NULL,Bendiocarb,40ppm,rep1,LowLeft
2.0432,04Mar21,15min,TB > NULL,Bendiocarb,40ppm,rep2,LowLeft
2.3546,04Mar21,15min,TB > NULL,Imidacloprid,40ppm,rep1,LowLeft
3.1101,04Mar21,15min,TB > NULL,Imidacloprid,40ppm,rep2,LowLeft
8.2185,04Mar21,15min,TB > NULL,Malathion,40ppm,rep1,LowLeft
5.3188,04Mar21,15min,TB > NULL,Malathion,40ppm,rep2,LowLeft
2.7152,04Mar21,30min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
3.8474,04Mar21,30min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
2.9607,04Mar21,30min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
2.9635,04Mar21,30min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
3.9858,04Mar21,30min,HR > Cyp6g1,Malathion,40ppm,rep1,LowLeft
4.2645,04Mar21,30min,HR > Cyp6g1,Malathion,40ppm,rep2,LowLeft
2.5954,04Mar21,30min,HR > NULL,Bendiocarb,40ppm,rep1,LowLeft
3.4207,04Mar21,30min,HR > NULL,Bendiocarb,40ppm,rep2,LowLeft
3.1319,04Mar21,30min,HR > NULL,Imidacloprid,40ppm,rep1,LowLeft
1.6113,04Mar21,30min,HR > NULL,Imidacloprid,40ppm,rep2,LowLeft
4.5856,04Mar21,30min,HR > NULL,Malathion,40ppm,rep1,LowLeft
2.5115,04Mar21,30min,HR > NULL,Malathion,40ppm,rep2,LowLeft
1.7412,04Mar21,30min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
1.7938,04Mar21,30min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
1.9881,04Mar21,30min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
1.1909,04Mar21,30min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
3.4482,04Mar21,30min,TB > Cyp6g1,Malathion,40ppm,rep1,LowLeft
1.8495,04Mar21,30min,TB > Cyp6g1,Malathion,40ppm,rep2,LowLeft
1.7638,04Mar21,30min,TB > NULL,Bendiocarb,40ppm,rep1,LowLeft
1.3735,04Mar21,30min,TB > NULL,Bendiocarb,40ppm,rep2,LowLeft
0.9407,04Mar21,30min,TB > NULL,Imidacloprid,40ppm,rep1,LowLeft
3.1443,04Mar21,30min,TB > NULL,Imidacloprid,40ppm,rep2,LowLeft
3.4838,04Mar21,30min,TB > NULL,Malathion,40ppm,rep1,LowLeft
2.8008,04Mar21,30min,TB > NULL,Malathion,40ppm,rep2,LowLeft
1.5665,04Mar21,45min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
3.62,04Mar21,45min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
3.0063,04Mar21,45min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
2.6457,04Mar21,45min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
1.0691,04Mar21,45min,HR > Cyp6g1,Malathion,40ppm,rep1,LowLeft
3.1319,04Mar21,45min,HR > Cyp6g1,Malathion,40ppm,rep2,LowLeft
2.9951,04Mar21,45min,HR > NULL,Bendiocarb,40ppm,rep1,LowLeft
2.3733,04Mar21,45min,HR > NULL,Bendiocarb,40ppm,rep2,LowLeft
0.9752,04Mar21,45min,HR > NULL,Imidacloprid,40ppm,rep1,LowLeft
3.4606,04Mar21,45min,HR > NULL,Imidacloprid,40ppm,rep2,LowLeft
3.6506,04Mar21,45min,HR > NULL,Malathion,40ppm,rep1,LowLeft
2.5042,04Mar21,45min,HR > NULL,Malathion,40ppm,rep2,LowLeft
1.5983,04Mar21,45min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
1.2535,04Mar21,45min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
1.4683,04Mar21,45min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
1.4834,04Mar21,45min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
1.7292,04Mar21,45min,TB > Cyp6g1,Malathion,40ppm,rep1,LowLeft
0.7987,04Mar21,45min,TB > Cyp6g1,Malathion,40ppm,rep2,LowLeft
1.8736,04Mar21,45min,TB > NULL,Bendiocarb,40ppm,rep1,LowLeft
1.388,04Mar21,45min,TB > NULL,Bendiocarb,40ppm,rep2,LowLeft
0.7018,04Mar21,45min,TB > NULL,Imidacloprid,40ppm,rep1,LowLeft
2.032,04Mar21,45min,TB > NULL,Imidacloprid,40ppm,rep2,LowLeft
1.9017,04Mar21,45min,TB > NULL,Malathion,40ppm,rep1,LowLeft
2.7972,04Mar21,45min,TB > NULL,Malathion,40ppm,rep2,LowLeft
4.2758,04Mar21,5min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
5.7286,04Mar21,5min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
5.0604,04Mar21,5min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
3.2343,04Mar21,5min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
4.2319,04Mar21,5min,HR > Cyp6g1,Malathion,40ppm,rep1,LowLeft
5.3805,04Mar21,5min,HR > Cyp6g1,Malathion,40ppm,rep2,LowLeft
7.4347,04Mar21,5min,HR > NULL,Bendiocarb,40ppm,rep1,LowLeft
6.8762,04Mar21,5min,HR > NULL,Bendiocarb,40ppm,rep2,LowLeft
5.5159,04Mar21,5min,HR > NULL,Imidacloprid,40ppm,rep1,LowLeft
5.3505,04Mar21,5min,HR > NULL,Imidacloprid,40ppm,rep2,LowLeft
4.9334,04Mar21,5min,HR > NULL,Malathion,40ppm,rep1,LowLeft
2.8915,04Mar21,5min,HR > NULL,Malathion,40ppm,rep2,LowLeft
6.38,04Mar21,5min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
2.4468,04Mar21,5min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
5.65,04Mar21,5min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
3.4726,04Mar21,5min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
4.7201,04Mar21,5min,TB > Cyp6g1,Malathion,40ppm,rep1,LowLeft
3.826,04Mar21,5min,TB > Cyp6g1,Malathion,40ppm,rep2,LowLeft
3.8133,04Mar21,5min,TB > NULL,Bendiocarb,40ppm,rep1,LowLeft
3.4925,04Mar21,5min,TB > NULL,Bendiocarb,40ppm,rep2,LowLeft
5.4053,04Mar21,5min,TB > NULL,Imidacloprid,40ppm,rep1,LowLeft
4.5487,04Mar21,5min,TB > NULL,Imidacloprid,40ppm,rep2,LowLeft
5.3557,04Mar21,5min,TB > NULL,Malathion,40ppm,rep1,LowLeft
4.3784,04Mar21,5min,TB > NULL,Malathion,40ppm,rep2,LowLeft
3.0601,04Mar21,60min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
2.8088,04Mar21,60min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
2.5467,04Mar21,60min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
2.1555,04Mar21,60min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
0.9446,04Mar21,60min,HR > Cyp6g1,Malathion,40ppm,rep1,LowLeft
1.0717,04Mar21,60min,HR > Cyp6g1,Malathion,40ppm,rep2,LowLeft
2.0229,04Mar21,60min,HR > NULL,Bendiocarb,40ppm,rep1,LowLeft
1.7279,04Mar21,60min,HR > NULL,Bendiocarb,40ppm,rep2,LowLeft
1.657,04Mar21,60min,HR > NULL,Imidacloprid,40ppm,rep1,LowLeft
1.7063,04Mar21,60min,HR > NULL,Imidacloprid,40ppm,rep2,LowLeft
1.6216,04Mar21,60min,HR > NULL,Malathion,40ppm,rep1,LowLeft
1.3999,04Mar21,60min,HR > NULL,Malathion,40ppm,rep2,LowLeft
1.4497,04Mar21,60min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
1.356,04Mar21,60min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
2.2741,04Mar21,60min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
1.1225,04Mar21,60min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
2.5212,04Mar21,60min,TB > Cyp6g1,Malathion,40ppm,rep1,LowLeft
0.8904,04Mar21,60min,TB > Cyp6g1,Malathion,40ppm,rep2,LowLeft
1.2056,04Mar21,60min,TB > NULL,Bendiocarb,40ppm,rep1,LowLeft
1.7197,04Mar21,60min,TB > NULL,Bendiocarb,40ppm,rep2,LowLeft
1.5155,04Mar21,60min,TB > NULL,Imidacloprid,40ppm,rep1,LowLeft
3.5593,04Mar21,60min,TB > NULL,Imidacloprid,40ppm,rep2,LowLeft
1.2925,04Mar21,60min,TB > NULL,Malathion,40ppm,rep1,LowLeft
1.6725,04Mar21,60min,TB > NULL,Malathion,40ppm,rep2,LowLeft
2.0679,04Mar21,90min,HR > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
2.5838,04Mar21,90min,HR > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
2.7002,04Mar21,90min,HR > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
3.4387,04Mar21,90min,HR > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
0.7157,04Mar21,90min,HR > Cyp6g1,Malathion,40ppm,rep1,LowLeft
0.8201,04Mar21,90min,HR > Cyp6g1,Malathion,40ppm,rep2,LowLeft
1.7755,04Mar21,90min,HR > NULL,Bendiocarb,40ppm,rep1,LowLeft
1.9398,04Mar21,90min,HR > NULL,Bendiocarb,40ppm,rep2,LowLeft
1.9176,04Mar21,90min,HR > NULL,Imidacloprid,40ppm,rep1,LowLeft
1.9114,04Mar21,90min,HR > NULL,Imidacloprid,40ppm,rep2,LowLeft
2.1038,04Mar21,90min,HR > NULL,Malathion,40ppm,rep1,LowLeft
1.2177,04Mar21,90min,HR > NULL,Malathion,40ppm,rep2,LowLeft
0.866,04Mar21,90min,TB > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
0.8338,04Mar21,90min,TB > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
1.6808,04Mar21,90min,TB > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
0.4236,04Mar21,90min,TB > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
1.9552,04Mar21,90min,TB > Cyp6g1,Malathion,40ppm,rep1,LowLeft
3.1083,04Mar21,90min,TB > Cyp6g1,Malathion,40ppm,rep2,LowLeft
2.6892,04Mar21,90min,TB > NULL,Bendiocarb,40ppm,rep1,LowLeft
0.9299,04Mar21,90min,TB > NULL,Bendiocarb,40ppm,rep2,LowLeft
0.6422,04Mar21,90min,TB > NULL,Imidacloprid,40ppm,rep1,LowLeft
1.8827,04Mar21,90min,TB > NULL,Imidacloprid,40ppm,rep2,LowLeft
0.7472,04Mar21,90min,TB > NULL,Malathion,40ppm,rep1,LowLeft
0.7116,04Mar21,90min,TB > NULL,Malathion,40ppm,rep2,LowLeft
3.7053,05Mar21,0min,FB > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
5.0498,05Mar21,0min,FB > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
6.9057,05Mar21,0min,FB > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
3.5379,05Mar21,0min,FB > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
4.4347,05Mar21,0min,FB > Cyp6g1,Malathion,40ppm,rep1,LowLeft
4.8514,05Mar21,0min,FB > Cyp6g1,Malathion,40ppm,rep2,LowLeft
4.6709,05Mar21,0min,FB > NULL,Bendiocarb,40ppm,rep1,LowLeft
6.0335,05Mar21,0min,FB > NULL,Bendiocarb,40ppm,rep2,LowLeft
6.0289,05Mar21,0min,FB > NULL,Imidacloprid,40ppm,rep1,LowLeft
6.1387,05Mar21,0min,FB > NULL,Imidacloprid,40ppm,rep2,LowLeft
6.6531,05Mar21,0min,FB > NULL,Malathion,40ppm,rep1,LowLeft
4.9249,05Mar21,0min,FB > NULL,Malathion,40ppm,rep2,LowLeft
2.3655,05Mar21,10min,FB > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
2.7,05Mar21,10min,FB > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
5.0467,05Mar21,10min,FB > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
2.1277,05Mar21,10min,FB > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
4.9654,05Mar21,10min,FB > Cyp6g1,Malathion,40ppm,rep1,LowLeft
4.2826,05Mar21,10min,FB > Cyp6g1,Malathion,40ppm,rep2,LowLeft
2.4092,05Mar21,10min,FB > NULL,Bendiocarb,40ppm,rep1,LowLeft
2.2558,05Mar21,10min,FB > NULL,Bendiocarb,40ppm,rep2,LowLeft
3.1285,05Mar21,10min,FB > NULL,Imidacloprid,40ppm,rep1,LowLeft
3.0539,05Mar21,10min,FB > NULL,Imidacloprid,40ppm,rep2,LowLeft
6.194,05Mar21,10min,FB > NULL,Malathion,40ppm,rep1,LowLeft
5.9166,05Mar21,10min,FB > NULL,Malathion,40ppm,rep2,LowLeft
2.2899,05Mar21,120min,FB > Cyp6g1,Bendiocarb,40ppm,rep1,LowLeft
1.7336,05Mar21,120min,FB > Cyp6g1,Bendiocarb,40ppm,rep2,LowLeft
1.9137,05Mar21,120min,FB > Cyp6g1,Imidacloprid,40ppm,rep1,LowLeft
0.7981,05Mar21,120min,FB > Cyp6g1,Imidacloprid,40ppm,rep2,LowLeft
1.5011,05Mar21,120min,FB > Cyp6g1,Malathion,40ppm,rep1,LowLeft
1.5404,05Mar21,120min,FB > Cyp6g1,Malathion,40ppm,rep2,LowLeft
1.617,05Mar21,120min,FB > NULL,Bendiocarb,40ppm,rep1,LowLeft
1.5421,05Mar21,120min,FB > NULL,Bendiocarb,40ppm,rep2,LowLeft
